Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
22-06-21,0.4813,133582879.8169,64293440.05587397,0.069
22-06-22,0.4594,95339778.91015,43799094.43132291,0.07
22-06-23,0.48,75878540.6978,36421699.534944,0.07
22-06-24,0.4981,119934896.12403,59739571.75937934,0.069
22-06-25,0.4984,70381037.05771,35077908.86956267,0.069
22-06-26,0.4899,107772457.29959,52797726.83106914,0.069
22-06-27,0.4856,77606254.36506,37685597.11967313,0.069
22-06-28,0.4694,78948406.06234,37058381.8056624,0.061
22-06-29,0.4662,77773512.88053,36258011.70490309,0.058
22-06-30,0.4599,95075676.72616,43725303.726360984,0.054
22-07-01,0.4487,83081567.6807,37278699.41833009,0.052
22-07-02,0.4559,49191448.48722,22426381.3653236,0.052
22-07-03,0.4561,41041921.16475,18719220.243242476,0.052
22-07-04,0.4695,90547253.01091,42511935.288622245,0.052
22-07-05,0.4571,78479359.61598,35872915.280464455,0.05
22-07-06,0.4623,63728969.98517,29461902.82414409,0.05
22-07-07,0.4776,66929708.46981,31965628.76518126,0.05
22-07-08,0.4661,80808813.22228,37664987.84290471,0.05
22-07-09,0.478,48163760.13868,23022277.346289042,0.047
22-07-10,0.4624,53751291.74261,24854597.30178286,0.047
22-07-11,0.4347,72500824.71716,31516108.50454945,0.043
22-07-12,0.4171,60188310.95787,25104544.50052758,0.043
22-07-13,0.4383,111631781.47776,48928209.82170221,0.043
22-07-14,0.4416,89817605.08748,39663454.406631164,0.039
22-07-15,0.4421,82956659.08532,36675138.98161997,0.033
22-07-16,0.4578,66098071.70082,30259697.224635396,0.033
22-07-17,0.4478,69559410.06062,31148703.825145632,0.031
22-07-18,0.4904,184055804.57396,90260966.56306998,0.033
22-07-19,0.5152,192345105.51031,99096198.35891171,0.034
22-07-20,0.491,202518393.71977,99436531.31640707,0.035
22-07-21,0.4993,127916182.75465,63868550.049396746,0.034
22-07-22,0.4828,99432126.04535,48005830.45469498,0.034
22-07-23,0.517,98131475.97387,50733973.078490786,0.035
22-07-24,0.512,121580637.36585,62249286.331315205,0.036
22-07-25,0.4752,98894494.41509,46994663.74605077,0.038
22-07-26,0.4677,98785176.07476,46201826.850165255,0.038
22-07-27,0.5111,140072070.82494,71590835.39862683,0.041
22-07-28,0.513,155541635.45628,79792858.98907164,0.041
22-07-29,0.5218,168837048.55654,88099171.93680258,0.041
22-07-30,0.5263,144247588.63467,75917505.89842682,0.04
22-07-31,0.5161,92491106.76508,47734660.20145779,0.041
22-08-01,0.5124,81478272.91282,41749467.04052896,0.041
