Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
21-12-18,0.1723,101910893.0598,17559246.87420354,0.054
21-12-19,0.1694,82264945.656,13935681.7941264,0.054
21-12-20,0.1671,136335890.5978,22781727.31889238,0.054
21-12-21,0.1707,87347665.2781,14910246.462971669,0.054
21-12-22,0.173,154399902.6538,26711183.1591074,0.054
21-12-23,0.185,183498382.2527,33947200.7167495,0.055
21-12-24,0.1862,232926613.8257,43370935.494345345,0.055
21-12-25,0.1908,168076719.3973,32069038.06100484,0.053
21-12-26,0.1898,101438456.6451,19253019.071239978,0.053
21-12-27,0.1879,116693300.0426,21926671.078004543,0.053
21-12-28,0.1739,175401657.4792,30502348.23563288,0.054
21-12-29,0.168,123220165.937,20700987.877416003,0.054
21-12-30,0.1711,89910272.5192,15383647.628035119,0.054
21-12-31,0.1703,98370383.9899,16752476.39347997,0.054
22-01-01,0.1732,51118607.6971,8853742.853137719,0.054
22-01-02,0.1745,54232018.27,9463487.188115,0.05
22-01-03,0.1703,78769279.941,13414408.373952301,0.049
22-01-04,0.1684,84445791.1798,14220671.23467832,0.049
22-01-05,0.159,175586840.1573,27918307.5850107,0.05
22-01-06,0.1599,111252225.6206,17789230.87673394,0.05
22-01-07,0.155,165985187.7182,25727704.096320998,0.049
22-01-08,0.1509,88691615.3809,13383564.76097781,0.049
22-01-09,0.1505,57712544.2089,8685737.90343945,0.049
22-01-10,0.1431,121825858.8591,17433280.40273721,0.049
22-01-11,0.1538,261232755.9332,40177597.862526156,0.05
22-01-12,0.1628,143396864.3384,23345009.51429152,0.035
22-01-13,0.1717,358114424.2763,61488246.64824071,0.036
22-01-14,0.1832,1034712134.3893,189559263.02011976,0.037
22-01-15,0.1845,308140647.2091,56851949.41007895,0.036
22-01-16,0.1766,191535560.1624,33825179.924679846,0.037
22-01-17,0.1708,185872598.3903,31747039.805063244,0.038
22-01-18,0.1651,157263745.6347,25964244.40428897,0.038
22-01-19,0.1615,142010625.8198,22934716.0698977,0.038
22-01-20,0.1553,123916671.2321,19244259.04234513,0.038
22-01-21,0.1419,224735013.2596,31889898.38153724,0.039
22-01-22,0.1332,295060612.1658983,39302073.54049766,0.04
22-01-23,0.1418,165845229.2333,23516853.50528194,0.042
22-01-24,0.1373,212415108.1292,29164594.346139163,0.042
22-01-25,0.1427,185529039.4845,26474993.934438147,0.043
22-01-26,0.1431,195069981.4125,27914514.34012875,0.041
22-01-27,0.1414,95591229.4124,13516599.83891336,0.041
22-01-28,0.1414,65093571.55,9204231.017169999,0.041
