Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
21-03-13,0.45787,246625018.869059,112922197.38957605,0.056
21-03-14,0.43905,186867219.541913,82044052.7398769,0.055
21-03-15,0.43574,232012451.405,101097105.5752147,0.055
21-03-16,0.46024,683407174.157422,314531317.8342119,0.054
21-03-17,0.4698,263902659.484528,123981469.42583126,0.054
21-03-18,0.46893,263757843.889031,123683965.73488331,0.053
21-03-19,0.46651,158130280.805004,73769357.2983424,0.053
21-03-20,0.52613,589598402.883497,310205407.7090943,0.057
21-03-21,0.51651,452720932.865974,233834889.03460425,0.054
21-03-22,0.5441,922895186.811096,502147271.1439173,0.054
21-03-23,0.5498,620265578.732113,341022015.1869157,0.053
21-03-24,0.48021,467418386.243383,224458983.25793496,0.049
21-03-25,0.51058,451595543.224611,230575652.4596219,0.05
21-03-26,0.56357,403613462.350171,227464438.97668588,0.051
21-03-27,0.54752,252238439.283737,138105590.27663168,0.051
21-03-28,0.54552,187521498.074165,102296727.62941848,0.051
21-03-29,0.56538,299295436.39772,169215653.83054292,0.051
21-03-30,0.5621,328603814.092404,184708203.9013403,0.049
21-03-31,0.56982,368338400.037883,209886587.10958648,0.049
21-04-01,0.57087,403620335.990511,230414741.206903,0.049
21-04-02,0.60701,469092621.706064,284743912.3017979,0.049
21-04-03,0.57831,610941357.367848,353313496.3794002,0.048
21-04-04,0.635,398033638.91737,252751360.71252996,0.051
21-04-05,0.91584,2594712865.019058,2376341830.299054,0.082
21-04-06,1.09663,3956999209.7454834,4339364043.383189,0.087
21-04-07,0.91542,2057878537.577001,1883823170.8687384,0.095
21-04-08,1.05599,1202251447.193933,1269565505.7223213,0.097
21-04-09,1.01721,990383345.956822,1007427843.3407389,0.097
21-04-10,1.3728,3353669231.6680913,4603917121.233955,0.108
21-04-11,1.35118,2759553621.651804,3728653662.5034847,0.109
21-04-12,1.46843,1551301546.996534,2277977730.6561203,0.108
21-04-13,1.79611,4232701999.743603,7602398388.759483,0.111
21-04-14,1.83468,3790184503.519214,6953775704.916632,0.111
21-04-15,1.75781,1972494342.045326,3467270279.3906946,0.113
21-04-16,1.54805,2928098753.87874,4532843275.941983,0.117
21-04-17,1.53896,1795844763.135436,2763733256.674911,0.117
21-04-18,1.40797,2726554646.230822,3838907145.2536106,0.118
21-04-19,1.30945,2226346359.837807,2915289240.8896165,0.119
21-04-20,1.38501,1998260575.197018,2767610879.253622,0.119
21-04-21,1.29097,1787718096.866206,2307890431.511366,0.121
21-04-22,1.15489,2272197864.679995,2624138591.9402795,0.12
21-04-23,1.17073,2842229471.527245,3327483309.201092,0.12
21-04-24,1.04833,1223943584.741048,1283096778.191583,0.121
21-04-25,1.0351,1083686710.5408976,1121724114.080883,0.121
21-04-26,1.3629,2295854108.115131,3129019563.950112,0.13
21-04-27,1.4017,2118259481.893091,2969164315.7695456,0.13
21-04-28,1.3576,1485523114.708695,2016746180.5285242,0.13
21-04-29,1.3978,1140421598.270039,1594081310.0618606,0.13
21-04-30,1.5988,2214906822.015991,3541193027.039167,0.131
21-05-01,1.651,1113456410.580291,1838316533.8680606,0.131
21-05-02,1.5605,951116358.690543,1484217077.7365925,0.131
21-05-03,1.5546,1056220070.625321,1641999721.7941241,0.131
21-05-04,1.3877,1969497041.495127,2733071044.4827876,0.117
21-05-05,1.6133,1919965081.164776,3097479665.4431334,0.116
21-05-06,1.6028,2502923635.432614,4011686002.8713937,0.11
21-05-07,1.5793,1424596624.880693,2249865449.6740785,0.107
21-05-08,1.5611,813345139.867209,1269713097.8467,0.107
21-05-09,1.5345,1101438306.388421,1690157081.153032,0.093
21-05-10,1.3906,1710822393.281455,2379069620.0971913,0.094
21-05-11,1.4786,1034939727.843303,1530261881.5891078,0.094
21-05-12,1.2691,1466457937.998855,1861081769.114347,0.09
21-05-13,1.364,1704562073.983852,2325022668.9139743,0.091
21-05-14,1.4,1068218575.674334,1495506005.9440675,0.091
21-05-15,1.4904,2182427860.642728,3252690483.5019217,0.089
21-05-16,1.4496,2246034545.927513,3255851677.776523,0.089
21-05-17,1.4946,2285970917.955227,3416612133.975882,0.088
21-05-18,1.5889,2869966240.904703,4560089360.173483,0.087
21-05-19,1.0568,4014465848.075416,4242487508.2460995,0.115
21-05-20,1.1795,2249207333.90962,2652940050.3463964,0.116
21-05-21,1.0062,1910760508.201792,1922607223.352643,0.118
21-05-22,0.9052,1344592320.99863,1217124968.96796,0.119
21-05-23,0.7898,1525740498.704614,1205029845.876904,0.12
21-05-24,0.993,1380671268.94531,1371006570.0626929,0.128
21-05-25,0.9746,1594338433.676522,1553842237.4611385,0.117
21-05-26,1.0316,1170818020.838289,1207815870.2967792,0.117
21-05-27,0.9747,986757435.570752,961792472.450812,0.117
21-05-28,0.8985,1098606646.151902,987098071.5674839,0.118
21-05-29,0.8318,845941030.510912,703653749.1789765,0.115
21-05-30,0.9058,730804950.58208,661963124.2372481,0.116
21-05-31,1.0409,1196677931.148537,1245622058.532512,0.12
21-06-01,1.0108,1161830746.20794,1174378518.2669857,0.12
21-06-02,1.0241,686061395.104792,702595474.7268175,0.118
21-06-03,1.045,727545023.97135,760284550.0500606,0.114
21-06-04,0.9683,785851513.117171,760940020.1513568,0.115
21-06-05,0.923,590664198.31932,545183055.0487324,0.115
21-06-06,0.947,369842230.845661,350240592.6108409,0.115
21-06-07,0.8618,623660636.681841,537470736.6924106,0.116
21-06-08,0.8731,838984629.187942,732517479.7439922,0.115
21-06-09,0.9218,695183593.047394,640820236.0710878,0.115
21-06-10,0.8686,524032840.289698,455174925.0756317,0.113
21-06-11,0.8471,330610541.780051,280060189.9418812,0.111
21-06-12,0.8326,309940575.854708,258056523.4566299,0.111
21-06-13,0.8832,292933567.324073,258718926.6606213,0.111
21-06-14,0.8906,391647479.28625,348801245.05233425,0.111
21-06-15,0.8663,323448196.777283,280203172.86816025,0.111
21-06-16,0.832,321967166.653003,267876682.65529847,0.11
21-06-17,0.8419,266502679.947359,224368606.24768153,0.082
21-06-18,0.7972,315203423.849539,251280169.49285248,0.08
21-06-19,0.7582,250165846.017548,189675744.4505049,0.075
21-06-20,0.7741,434933509.582573,336682029.7678698,0.073
21-06-21,0.6067,726811232.210993,440956374.5824095,0.082
21-06-22,0.5468,924711210.060986,505632089.66134715,0.07
21-06-23,0.6383,718902393.384626,458875397.69740677,0.077
21-06-24,0.6731,414531256.9778,279020989.0717572,0.077
21-06-25,0.6111,507757434.410945,310290568.1685285,0.078
21-06-26,0.6162,331034642.860335,203983546.93053842,0.077
21-06-27,0.6484,291546469.959756,189038731.1219058,0.077
21-06-28,0.6444,295080578.941469,190149925.06988263,0.075
21-06-29,0.7063,499125657.535112,352532451.91704965,0.072
21-06-30,0.7063,430338352.853713,303947978.6205775,0.072
21-07-01,0.6591,308347617.586596,203231914.75132543,0.073
21-07-02,0.6556,250197212.451509,164029292.48320928,0.072
21-07-03,0.6732,220039385.468026,148130514.29707512,0.072
21-07-04,0.696,231043551.519703,160806311.85771328,0.072
21-07-05,0.6526,272157623.911145,177610065.3644132,0.072
21-07-06,0.6648,237002304.260219,157559131.87219357,0.071
21-07-07,0.6522,189337257.938107,123485759.6272334,0.071
21-07-08,0.6215,270371824.233761,168036088.76128247,0.07
21-07-09,0.6369,222783584.324884,141890864.85651863,0.07
21-07-10,0.6246,175168807.399414,109410437.10167399,0.07
21-07-11,0.6364,126735758.289656,80654636.57553707,0.07
21-07-12,0.6288,227368047.087189,142969028.00842443,0.069
21-07-13,0.6192,197239801.148567,122130884.87119268,0.069
21-07-14,0.6197,214004345.439567,132618492.86889967,0.069
21-07-15,0.5979,205379901.265931,122796642.96690015,0.069
21-07-16,0.5893,169475844.833166,99872115.36018473,0.068
21-07-17,0.5821,153250260.950617,89206976.89935414,0.068
21-07-18,0.5866,142185627.413456,83406089.0407333,0.068
21-07-19,0.557,167395788.725372,93239454.32003221,0.068
21-07-20,0.5284,209159245.716989,110519745.43685699,0.053
21-07-21,0.5719,274778745.312626,157145964.44429082,0.051
21-07-22,0.592,237900523.662438,140837110.0081633,0.043
21-07-23,0.6091,213508431.984355,130047985.92167063,0.042
21-07-24,0.6085,194417445.849221,118303015.79925098,0.038
21-07-25,0.6069,155812116.926149,94562373.76247983,0.038
21-07-26,0.6234,521065033.907782,324831942.1381113,0.037
21-07-27,0.6451,270446381.791156,174464960.89347473,0.038
21-07-28,0.7327,832092412.281381,609674110.4785678,0.041
21-07-29,0.7488,368115400.852823,275644812.1585939,0.041
21-07-30,0.7521,447185226.73487,336328009.0272957,0.039
21-07-31,0.746,282409913.796145,210677795.69192418,0.039
21-08-01,0.7242,354676880.56225,256856996.90318143,0.039
21-08-02,0.738,305390858.785136,225378453.78343037,0.039
21-08-03,0.7136,285457695.687979,203702611.6429418,0.038
21-08-04,0.731,237584357.639538,173674165.43450227,0.038
21-08-05,0.7327,239492318.471074,175476021.7437559,0.037
21-08-06,0.7474,225134914.547848,168265835.1330616,0.036
21-08-07,0.8162,463343332.664844,378180828.12104565,0.039
21-08-08,0.7788,447885548.576865,348813265.2316625,0.04
21-08-09,0.817,382110622.319562,312184378.43508214,0.041
21-08-10,0.8511,417292098.623833,355157305.13874424,0.041
21-08-11,1.0105,1082107505.919323,1093469634.7314758,0.05
21-08-12,0.966,974967199.76355,941818314.9715893,0.051
21-08-13,1.0901,696016979.970035,758728109.8653351,0.054
21-08-14,1.2791,1665378192.292437,2130185245.7612562,0.059
21-08-15,1.2839,1485993854.110072,1907867509.2919214,0.059
21-08-16,1.1855,1134779963.994439,1345281647.3154073,0.062
21-08-17,1.0978,1044647325.972026,1146813834.4520903,0.063
21-08-18,1.1431,973083353.962184,1112331581.9141724,0.061
21-08-19,1.2347,833027094.558431,1028538553.6512947,0.061
21-08-20,1.2629,740518731.261929,935201105.7106901,0.061
21-08-21,1.2158,489884887.6497,595602046.4045053,0.062
21-08-22,1.226,439116952.711535,538357384.0243418,0.062
21-08-23,1.2457,830621615.344627,1034705346.2348019,0.062
21-08-24,1.1353,762644112.689952,865829861.1369025,0.066
21-08-25,1.1735,610817777.128184,716794661.4599239,0.066
21-08-26,1.0712,633927173.724687,679062788.4938847,0.066
21-08-27,1.1918,630214549.741496,751089700.3819149,0.068
21-08-28,1.1459,364699164.615611,417908772.73302865,0.068
21-08-29,1.1408,357866960.9484,408254629.04993474,0.068
21-08-30,1.1002,411809728.9024,453073063.73842055,0.069
21-08-31,1.1856,826987896.932631,980476850.6033273,0.069
21-09-01,1.2362,563037891.0848,696027440.9590298,0.069
21-09-02,1.2533,632172811.386001,792302184.5100751,0.069
21-09-03,1.2907,674112638.880399,870077183.002931,0.069
21-09-04,1.2548,451197569.7524,566162710.5253115,0.069
21-09-05,1.3076,427279713.9735,558710953.9917487,0.068
21-09-06,1.3894,967534789.847962,1344292837.0147583,0.068
21-09-07,1.1292,1530457369.035018,1728192461.1143422,0.079
21-09-08,1.0998,865948220.4902,952369852.895122,0.079
21-09-09,1.0868,668447113.2499,726468322.6799912,0.073
21-09-10,1.0552,1007065760.5272,1062655790.5083014,0.073
21-09-11,1.0787,364352999.4019,393027580.4548295,0.069
21-09-12,1.1181,355164242.8765,397109139.9602147,0.063
21-09-13,1.0643,542699043.4266,577594591.9189304,0.063
21-09-14,1.0963,296824863.0249,325409097.3341979,0.062
21-09-15,1.1207,318565154.1035,357015968.20379245,0.061
21-09-16,1.0902,334126208.1512,364264392.12643826,0.06
21-09-17,1.0661,320042162.7333,341196949.6899711,0.059
21-09-18,1.0751,210969782.0848,226813612.7193685,0.059
21-09-19,1.0483,224922100.167,235785837.6050661,0.058
21-09-20,0.9216,792700101.401447,730552413.4515736,0.062
21-09-21,0.8743,577784882.95354,505157323.16628,0.063
21-09-22,1.0033,574463634.2947,576359364.2878726,0.067
21-09-23,1.0016,406888652.8701,407539674.7146922,0.066
21-09-24,0.944,566743451.816,535005818.514304,0.065
21-09-25,0.94,326093439.8415,306527833.45101,0.061
21-09-26,0.9436,356582690.4028,336471426.6640821,0.061
21-09-27,0.9218,334311153.3625,308168021.1695525,0.061
21-09-28,0.8928,289321906.2127,258306597.8666986,0.061
21-09-29,0.9268,430499983.899,398987385.07759315,0.06
21-09-30,0.9533,314656116.1335,299961675.51006556,0.06
21-10-01,1.0422,652127951.2652,679647750.8085915,0.062
21-10-02,1.0359,413036443.6857,427864452.0140166,0.062
21-10-03,1.0552,433656250.1538,457594075.16228974,0.062
21-10-04,1.0425,431530625.3531,449870676.9306067,0.061
21-10-05,1.0839,456101439.3792,494368350.1431149,0.06
21-10-06,1.0765,543208784.6736,584764256.7011304,0.047
21-10-07,1.0678,440046088.3941,469881213.18722004,0.047
21-10-08,1.0636,359658964.0998,382533274.2165473,0.047
21-10-09,1.1604,774368159.19448,898576811.9292746,0.049
21-10-10,1.1352,763401930.315,866613871.293588,0.049
21-10-11,1.1364,493219103.8297,560494189.592071,0.049
21-10-12,1.1018,498806214.9117,549584687.5897111,0.048
21-10-13,1.1275,444999640.5,501737094.66375,0.048
21-10-14,1.1336,400855761.5899,454410091.33831066,0.048
21-10-15,1.1413,648102623.4315,739679524.1223708,0.048
21-10-16,1.1343,390396344.3135,442826573.3548031,0.048
21-10-17,1.0944,422600928.3237,462494455.9574573,0.048
21-10-18,1.0827,349574306.1556,378484101.27466816,0.048
21-10-19,1.0911,255777828.0828,279079188.22114307,0.041
21-10-20,1.1455,388488239.2722,445013278.0863051,0.04
21-10-21,1.0886,498949022.2723,543155905.6456258,0.034
21-10-22,1.0885,366473886.8915,398906825.8813978,0.034
21-10-23,1.0934,206632213.8513,225931662.6250114,0.032
21-10-24,1.0821,253010407.2552,273782561.6908519,0.032
21-10-25,1.0951,238965157.4406,261690743.91320106,0.032
21-10-26,1.1075,491588833.5156,544434633.1185269,0.031
21-10-27,0.995,948155132.437,943414356.7748151,0.037
21-10-28,1.0579,714218398.5176,755571643.7917691,0.038
21-10-29,1.0825,383066388.4638,414669365.5120635,0.038
21-10-30,1.0846,403826768.1772,437990512.76499116,0.034
21-10-31,1.1128,727992493.5445,810110046.8163196,0.035
21-11-01,1.0915,417467396.2556,455665663.0129873,0.035
21-11-02,1.1349,444398509.345,504347868.25564057,0.035
21-11-03,1.2101,995581269.6626,1204752894.4187124,0.036
21-11-04,1.2004,666720493.3713,800331280.2429085,0.037
21-11-05,1.1581,372181223.325,431023074.73268247,0.037
21-11-06,1.151,297442023.9152,342355769.5263952,0.037
21-11-07,1.2198,444359161.8766,542029305.6570767,0.035
21-11-08,1.2815,766012117.34615,981644528.3790914,0.036
21-11-09,1.2571,584938595.7314,735326308.693943,0.036
21-11-10,1.1902,1175404692.7939,1398966665.3632996,0.037
21-11-11,1.2142,577096707.3746,700710822.0942394,0.037
21-11-12,1.1883,531437316.5595,631506963.2676538,0.037
21-11-13,1.1892,284873053.1299,338771034.7820771,0.037
21-11-14,1.1879,227345320.609,270063506.3514311,0.037
21-11-15,1.172,319547494.8597,374509663.9755684,0.037
21-11-16,1.0877,662858882.2038,720991606.1730732,0.039
21-11-17,1.0953,416331389.1518,456007770.5379665,0.039
21-11-18,1.0406,762250060.677,793197413.1404862,0.039
21-11-19,1.0892,370490515.5623,403538269.5504572,0.039
21-11-20,1.0965,273011333.8425,299356927.5583012,0.039
21-11-21,1.0569,245324674.6924,259283648.68239754,0.04
21-11-22,1.0354,320708762.399,332061852.5879246,0.04
21-11-23,1.0661,357152586.7084,380760372.6898253,0.04
21-11-24,1.0326,356216660.773,367829323.91419977,0.041
21-11-25,1.0438,325685350.5721,339950368.927158,0.036
21-11-26,0.9394,635807297.3388,597277375.1200687,0.039
21-11-27,0.9452,214040812.9727,202311376.42179605,0.038
21-11-28,0.9687,310943922.6142,301211377.83637553,0.039
21-11-29,0.9898,297699683.6272,294663146.85420257,0.039
21-11-30,0.9983,339684740.1831,339107276.1247887,0.039
21-12-01,0.9899,250962192.9921,248427474.8428798,0.038
21-12-02,0.9716,207549885.5161,201655468.76744276,0.036
21-12-03,0.9211,282383779.9832,260103699.74252555,0.037
21-12-04,0.8449,1041408385.914634,879885945.2592742,0.039
21-12-05,0.8045,420563233.4764,338343121.3317638,0.04
21-12-06,0.8255,398532303.1907,328988416.28392285,0.038
21-12-07,0.8154,264723351.7763,215855421.03839505,0.036
21-12-08,0.8622,349152928.9331,301039655.32611877,0.038
21-12-09,0.8583,605671793.4532,519848100.32088155,0.038
21-12-10,0.7992,416778024.2323,333088996.96645415,0.039
21-12-11,0.8392,234938185.3594,197160125.15360847,0.04
21-12-12,0.8393,186434002.2961,156474058.12711674,0.04
21-12-13,0.7818,303448083.6711,237235711.81406602,0.042
21-12-14,0.8103,280765038.7079,227503910.86501136,0.043
21-12-15,0.8262,286906700.2117,237042315.71490657,0.041
21-12-16,0.8051,169655788.8523,136589875.60498673,0.041
21-12-17,0.7966,208935917.9435,166438352.2337921,0.041
21-12-18,0.8262,139512176.9931,115264960.63169922,0.04
21-12-19,0.835,136403589.8845,113896997.55355749,0.04
21-12-20,0.8798,482473462.1703,424480152.01742995,0.041
21-12-21,0.9467,423894867.7381,401301271.2876592,0.044
21-12-22,0.9537,382128111.3491,364435579.7936367,0.043
21-12-23,0.9941,472937211.2679,470146881.7214194,0.044
21-12-24,0.9115,537703509.631,490116749.02865654,0.046
21-12-25,0.9252,230230296.371,213009070.2024492,0.042
21-12-26,0.92,149939963.3385,137944766.27142,0.042
21-12-27,0.9269,220092028.7925,204003301.48776823,0.042
21-12-28,0.8515,283419211.7008,241331458.76323122,0.045
21-12-29,0.8171,257232945.2212,210185039.54024252,0.045
21-12-30,0.8386,219272099.3347,183881582.50207943,0.045
21-12-31,0.8297,200227347.4595,166128630.18714717,0.045
22-01-01,0.8507,115507460.3752,98262196.54118264,0.045
22-01-02,0.8586,110265575.8458,94674023.42120388,0.042
22-01-03,0.8324,149876148.1059,124756905.68335116,0.041
22-01-04,0.8228,177691936.9922,146204925.75718215,0.041
22-01-05,0.7726,294783762.2987,227749934.7519756,0.043
22-01-06,0.7791,234402002.0906,182622599.82878646,0.041
22-01-07,0.7634,281919749.2178,215217536.55286852,0.041
22-01-08,0.7452,190213053.8015,141746767.6928778,0.04
22-01-09,0.753,113888420.5369,85757980.6642857,0.038
22-01-10,0.7399,228730493.4738,169237692.12126464,0.039
22-01-11,0.7703,190447525.4492,146701728.85351875,0.037
22-01-12,0.7987,231115520.7739,184591966.44211394,0.037
22-01-13,0.768,178544935.2266,137122510.2540288,0.038
22-01-14,0.7732,170797410.1373,132060557.51816037,0.037
22-01-15,0.7791,107785186.2676,83975438.62108716,0.037
22-01-16,0.7784,97287674.5834,75728725.89571856,0.037
22-01-17,0.7617,138537212.0576,105523794.42427392,0.037
22-01-18,0.7509,141172279.38,106006264.586442,0.035
22-01-19,0.7381,140704196.393,103853767.3576733,0.032
22-01-20,0.7199,153121537.0821,110232194.5454038,0.032
22-01-21,0.6368,410698993.8904,261533119.30940673,0.037
22-01-22,0.5966,460971551.623324,275015627.6984751,0.035
22-01-23,0.6283,202062551.6478,126955901.20031273,0.037
22-01-24,0.6118,300019737.6239,183552075.47830203,0.037
22-01-25,0.618,192980719.1092,119262084.4094856,0.037
22-01-26,0.6193,293046543.4372,181483724.35065797,0.035
22-01-27,0.6088,176630359.0127,107532562.56693175,0.034
22-01-28,0.6111,133208703.7599,81403838.86767489,0.034
22-01-29,0.6174,95192596.384,58771909.0074816,0.034
22-01-30,0.6013,89634415.7316,53897174.179411076,0.033
22-01-31,0.6174,127444698.1901,78684356.66256773,0.034
22-02-01,0.6284,108325641.3791,68071833.04262643,0.034
22-02-02,0.6006,114856317.4968,68982704.2885781,0.035
22-02-03,0.6102,100903909.1622,61571565.37077444,0.034
22-02-04,0.6555,164697317.0547,107959091.32935584,0.037
22-02-05,0.6656,207432932.9309,138067360.15880704,0.037
22-02-06,0.6825,105499040.7399,72003095.30498174,0.037
22-02-07,0.8314,491875684.7933,408945444.3371496,0.052
22-02-08,0.8763,896908628.4032,785961031.0697242,0.053
22-02-09,0.8697,549165655.7157,477609370.77594435,0.052
22-02-10,0.8253,427414739.417,352745384.44085014,0.053
22-02-11,0.7591,388566707.0626,294960987.3312197,0.055
22-02-12,0.8223,383669503.4621,315491432.6968849,0.057
22-02-13,0.8057,288439676.8539,232395847.64118722,0.057
22-02-14,0.8012,241701354.4564,193651125.1904677,0.057
22-02-15,0.8515,231323680.2361,196972113.72103915,0.058
22-02-16,0.8366,210175363.6046,175832709.19160837,0.058
22-02-17,0.769,300624314.1474,231180097.57935062,0.06
22-02-18,0.784,326120877.6789,255678768.1002576,0.06
22-02-19,0.8215,400613754.2186,329104199.09057987,0.055
22-02-20,0.7769,391269443.4318,303977230.60216546,0.055
22-02-21,0.7018,474629850.5165,333095229.0924797,0.058
22-02-22,0.7209,417027236.6289,300634934.885774,0.057
22-02-23,0.6967,315158238.6433,219570744.8627871,0.058
22-02-24,0.6963,649336702.1989,452133145.74109405,0.058
22-02-25,0.7699,397739663.4322,306219766.8764508,0.06
22-02-26,0.7508,398290215.7972,299036294.0205378,0.061
22-02-27,0.7215,324122751.3269,233854565.08235836,0.061
22-02-28,0.7809,331004684.9104,258481558.44653136,0.062
22-03-01,0.7839,305309246.7925,239331918.56064078,0.062
22-03-02,0.7687,290891663.0599,223608421.39414513,0.062
22-03-03,0.7515,257664904.5485,193635175.76819775,0.062
