Date,Open,High,Low,Close,Volume
04/08/2023,22.65,23.57,22.48,22.8,3225053.92
05/08/2023,22.8,22.94,22.23,22.65,1781301.39
06/08/2023,22.66,23.48,22.58,23.2,2662470.7
07/08/2023,23.2,23.67,22.27,23.12,3303008.9
08/08/2023,23.11,24.79,23.02,24.22,4652753.86
09/08/2023,24.22,24.99,24.1,24.38,3857674.95
10/08/2023,24.39,24.89,24.13,24.62,2556841.66
11/08/2023,24.63,24.93,24.34,24.62,2415119.74
12/08/2023,24.63,25.24,24.4,24.91,1814019.36
13/08/2023,24.91,24.95,24.21,24.23,2013530.94
14/08/2023,24.22,25.3,24.06,25.18,2935003.9
15/08/2023,25.19,25.42,23.74,23.9,3856498.57
16/08/2023,23.91,24.03,22.36,22.82,4333224.4
17/08/2023,22.82,23.43,20.0,21.66,6294552.09
18/08/2023,21.67,22.2,20.9,21.34,3890112.81
19/08/2023,21.34,22.18,21.29,21.9,1694233.32
20/08/2023,21.89,22.04,21.57,21.77,1053613.37
21/08/2023,21.78,21.79,20.3,21.2,2646392.48
22/08/2023,21.2,21.26,20.0,20.09,2151504.76
